V1,location_set_version_id,location_set_id,location_id,parent_id,path_to_top_parent,level,is_estimate,most_detailed,sort_order,location_name,location_ascii_name,location_name_short,location_type_id,location_type,map_id,super_region_id,super_region_name,region_id,region_name,ihme_loc_id,local_id,developed,start_date,end_date,date_inserted,last_updated,last_updated_by,last_updated_action,lancet_label
935,561,22,35622,44795,"1,166,174,180,44795,35622",5,1,1,962,Embu,Embu,Embu,3,admin1,"",166,Sub-Saharan Africa,174,Eastern Sub-Saharan Africa,KEN_35622,KE-06,,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,Embu
936,561,22,35625,44795,"1,166,174,180,44795,35625",5,1,1,963,Isiolo,Isiolo,Isiolo,3,admin1,"",166,Sub-Saharan Africa,174,Eastern Sub-Saharan Africa,KEN_35625,KE-09,,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,Isiolo
937,561,22,35634,44795,"1,166,174,180,44795,35634",5,1,1,964,Kitui,Kitui,Kitui,3,admin1,"",166,Sub-Saharan Africa,174,Eastern Sub-Saharan Africa,KEN_35634,KE-18,,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,Kitui
938,561,22,35638,44795,"1,166,174,180,44795,35638",5,1,1,965,Machakos,Machakos,Machakos,3,admin1,"",166,Sub-Saharan Africa,174,Eastern Sub-Saharan Africa,KEN_35638,KE-22,,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,Machakos
939,561,22,35639,44795,"1,166,174,180,44795,35639",5,1,1,966,Makueni,Makueni,Makueni,3,admin1,"",166,Sub-Saharan Africa,174,Eastern Sub-Saharan Africa,KEN_35639,KE-23,,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,Makueni
940,561,22,35641,44795,"1,166,174,180,44795,35641",5,1,1,967,Marsabit,Marsabit,Marsabit,3,admin1,"",166,Sub-Saharan Africa,174,Eastern Sub-Saharan Africa,KEN_35641,KE-25,,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,Marsabit
941,561,22,35642,44795,"1,166,174,180,44795,35642",5,1,1,968,Meru,Meru,Meru,3,admin1,"",166,Sub-Saharan Africa,174,Eastern Sub-Saharan Africa,KEN_35642,KE-26,,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,Meru
942,561,22,35657,44795,"1,166,174,180,44795,35657",5,1,1,969,TharakaNithi,TharakaNithi,TharakaNithi,3,admin1,"",166,Sub-Saharan Africa,174,Eastern Sub-Saharan Africa,KEN_35657,KE-41,,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,Tharaka Nithi
943,561,22,44796,180,"1,166,174,180,44796",4,1,0,970,Nairobi,Nairobi,Nairobi,3,admin1,"",166,Sub-Saharan Africa,174,Eastern Sub-Saharan Africa,KEN_44796,"",,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,""
944,561,22,35646,44796,"1,166,174,180,44796,35646",5,1,1,971,Nairobi,Nairobi,Nairobi,3,admin1,"",166,Sub-Saharan Africa,174,Eastern Sub-Saharan Africa,KEN_35646,KE-30,,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,Nairobi
945,561,22,44797,180,"1,166,174,180,44797",4,1,0,972,North Eastern,North Eastern,N Eastern,3,admin1,"",166,Sub-Saharan Africa,174,Eastern Sub-Saharan Africa,KEN_44797,"",,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,""
946,561,22,35623,44797,"1,166,174,180,44797,35623",5,1,1,973,Garissa,Garissa,Garissa,3,admin1,"",166,Sub-Saharan Africa,174,Eastern Sub-Saharan Africa,KEN_35623,KE-07,,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,Garissa
947,561,22,35640,44797,"1,166,174,180,44797,35640",5,1,1,974,Mandera,Mandera,Mandera,3,admin1,"",166,Sub-Saharan Africa,174,Eastern Sub-Saharan Africa,KEN_35640,KE-24,,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,Mandera
948,561,22,35662,44797,"1,166,174,180,44797,35662",5,1,1,975,Wajir,Wajir,Wajir,3,admin1,"",166,Sub-Saharan Africa,174,Eastern Sub-Saharan Africa,KEN_35662,KE-46,,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,Wajir
949,561,22,44798,180,"1,166,174,180,44798",4,1,0,976,Nyanza,Nyanza,Nyanza,3,admin1,"",166,Sub-Saharan Africa,174,Eastern Sub-Saharan Africa,KEN_44798,"",,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,""
950,561,22,35624,44798,"1,166,174,180,44798,35624",5,1,1,977,HomaBay,HomaBay,HomaBay,3,admin1,"",166,Sub-Saharan Africa,174,Eastern Sub-Saharan Africa,KEN_35624,KE-08,,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,Homa Bay
951,561,22,35632,44798,"1,166,174,180,44798,35632",5,1,1,978,Kisii,Kisii,Kisii,3,admin1,"",166,Sub-Saharan Africa,174,Eastern Sub-Saharan Africa,KEN_35632,KE-16,,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,Kisii
952,561,22,35633,44798,"1,166,174,180,44798,35633",5,1,1,979,Kisumu,Kisumu,Kisumu,3,admin1,"",166,Sub-Saharan Africa,174,Eastern Sub-Saharan Africa,KEN_35633,KE-17,,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,Kisumu
953,561,22,35643,44798,"1,166,174,180,44798,35643",5,1,1,980,Migori,Migori,Migori,3,admin1,"",166,Sub-Saharan Africa,174,Eastern Sub-Saharan Africa,KEN_35643,KE-27,,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,Migori
954,561,22,35650,44798,"1,166,174,180,44798,35650",5,1,1,981,Nyamira,Nyamira,Nyamira,3,admin1,"",166,Sub-Saharan Africa,174,Eastern Sub-Saharan Africa,KEN_35650,KE-34,,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,Nyamira
955,561,22,35654,44798,"1,166,174,180,44798,35654",5,1,1,982,Siaya,Siaya,Siaya,3,admin1,"",166,Sub-Saharan Africa,174,Eastern Sub-Saharan Africa,KEN_35654,KE-38,,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,Siaya
956,561,22,44799,180,"1,166,174,180,44799",4,1,0,983,Rift Valley,Rift Valley,Rift Valley,3,admin1,"",166,Sub-Saharan Africa,174,Eastern Sub-Saharan Africa,KEN_44799,"",,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,""
957,561,22,35617,44799,"1,166,174,180,44799,35617",5,1,1,984,Baringo,Baringo,Baringo,3,admin1,"",166,Sub-Saharan Africa,174,Eastern Sub-Saharan Africa,KEN_35617,KE-01,,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,Baringo
958,561,22,35618,44799,"1,166,174,180,44799,35618",5,1,1,985,Bomet,Bomet,Bomet,3,admin1,"",166,Sub-Saharan Africa,174,Eastern Sub-Saharan Africa,KEN_35618,KE-02,,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,Bomet
959,561,22,35621,44799,"1,166,174,180,44799,35621",5,1,1,986,Elgeyo-Marakwet,Elgeyo-Marakwet,Elgeyo-Marakwet,3,admin1,"",166,Sub-Saharan Africa,174,Eastern Sub-Saharan Africa,KEN_35621,KE-05,,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,Elgeyo Marakwet
960,561,22,35626,44799,"1,166,174,180,44799,35626",5,1,1,987,Kajiado,Kajiado,Kajiado,3,admin1,"",166,Sub-Saharan Africa,174,Eastern Sub-Saharan Africa,KEN_35626,KE-10,,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,Kajiado
961,561,22,35628,44799,"1,166,174,180,44799,35628",5,1,1,988,Kericho,Kericho,Kericho,3,admin1,"",166,Sub-Saharan Africa,174,Eastern Sub-Saharan Africa,KEN_35628,KE-12,,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,Kericho
962,561,22,35636,44799,"1,166,174,180,44799,35636",5,1,1,989,Laikipia,Laikipia,Laikipia,3,admin1,"",166,Sub-Saharan Africa,174,Eastern Sub-Saharan Africa,KEN_35636,KE-20,,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,Laikipia
963,561,22,35647,44799,"1,166,174,180,44799,35647",5,1,1,990,Nakuru,Nakuru,Nakuru,3,admin1,"",166,Sub-Saharan Africa,174,Eastern Sub-Saharan Africa,KEN_35647,KE-31,,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,Nakuru
964,561,22,35648,44799,"1,166,174,180,44799,35648",5,1,1,991,Nandi,Nandi,Nandi,3,admin1,"",166,Sub-Saharan Africa,174,Eastern Sub-Saharan Africa,KEN_35648,KE-32,,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,Nandi
965,561,22,35649,44799,"1,166,174,180,44799,35649",5,1,1,992,Narok,Narok,Narok,3,admin1,"",166,Sub-Saharan Africa,174,Eastern Sub-Saharan Africa,KEN_35649,KE-33,,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,Narok
966,561,22,35653,44799,"1,166,174,180,44799,35653",5,1,1,993,Samburu,Samburu,Samburu,3,admin1,"",166,Sub-Saharan Africa,174,Eastern Sub-Saharan Africa,KEN_35653,KE-37,,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,Samburu
967,561,22,35658,44799,"1,166,174,180,44799,35658",5,1,1,994,TransNzoia,TransNzoia,TransNzoia,3,admin1,"",166,Sub-Saharan Africa,174,Eastern Sub-Saharan Africa,KEN_35658,KE-42,,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,Trans Nzoia
968,561,22,35659,44799,"1,166,174,180,44799,35659",5,1,1,995,Turkana,Turkana,Turkana,3,admin1,"",166,Sub-Saharan Africa,174,Eastern Sub-Saharan Africa,KEN_35659,KE-43,,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,Turkana
969,561,22,35660,44799,"1,166,174,180,44799,35660",5,1,1,996,UasinGishu,UasinGishu,UasinGishu,3,admin1,"",166,Sub-Saharan Africa,174,Eastern Sub-Saharan Africa,KEN_35660,KE-44,,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,Uasin Gishu
970,561,22,35663,44799,"1,166,174,180,44799,35663",5,1,1,997,WestPokot,WestPokot,WestPokot,3,admin1,"",166,Sub-Saharan Africa,174,Eastern Sub-Saharan Africa,KEN_35663,KE-47,,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,West Pokot
971,561,22,44800,180,"1,166,174,180,44800",4,1,0,998,Western,Western,Western,3,admin1,"",166,Sub-Saharan Africa,174,Eastern Sub-Saharan Africa,KEN_44800,"",,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,""
972,561,22,35619,44800,"1,166,174,180,44800,35619",5,1,1,999,Bungoma,Bungoma,Bungoma,3,admin1,"",166,Sub-Saharan Africa,174,Eastern Sub-Saharan Africa,KEN_35619,KE-03,,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,Bungoma
973,561,22,35620,44800,"1,166,174,180,44800,35620",5,1,1,1000,Busia,Busia,Busia,3,admin1,"",166,Sub-Saharan Africa,174,Eastern Sub-Saharan Africa,KEN_35620,KE-04,,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,Busia
974,561,22,35627,44800,"1,166,174,180,44800,35627",5,1,1,1001,Kakamega,Kakamega,Kakamega,3,admin1,"",166,Sub-Saharan Africa,174,Eastern Sub-Saharan Africa,KEN_35627,KE-11,,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,Kakamega
975,561,22,35661,44800,"1,166,174,180,44800,35661",5,1,1,1002,Vihiga,Vihiga,Vihiga,3,admin1,"",166,Sub-Saharan Africa,174,Eastern Sub-Saharan Africa,KEN_35661,KE-45,,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,Vihiga
976,561,22,181,174,"1,166,174,181",3,1,1,1003,Madagascar,Madagascar,Madagascar,2,admin0,MDG,166,Sub-Saharan Africa,174,Eastern Sub-Saharan Africa,MDG,MDG,0,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,Madagascar
977,561,22,182,174,"1,166,174,182",3,1,1,1004,Malawi,Malawi,Malawi,2,admin0,MWI,166,Sub-Saharan Africa,174,Eastern Sub-Saharan Africa,MWI,MWI,0,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,Malawi
978,561,22,184,174,"1,166,174,184",3,1,1,1005,Mozambique,Mozambique,Mozambique,2,admin0,MOZ,166,Sub-Saharan Africa,174,Eastern Sub-Saharan Africa,MOZ,MOZ,0,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,Mozambique
979,561,22,185,174,"1,166,174,185",3,1,1,1006,Rwanda,Rwanda,Rwanda,2,admin0,RWA,166,Sub-Saharan Africa,174,Eastern Sub-Saharan Africa,RWA,RWA,0,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,Rwanda
980,561,22,187,174,"1,166,174,187",3,1,1,1007,Somalia,Somalia,Somalia,2,admin0,SOM,166,Sub-Saharan Africa,174,Eastern Sub-Saharan Africa,SOM,SOM,0,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,Somalia
981,561,22,435,174,"1,166,174,435",3,1,1,1008,South Sudan,South Sudan,South Sudan,2,admin0,"",166,Sub-Saharan Africa,174,Eastern Sub-Saharan Africa,SSD,SSD,0,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,South Sudan
982,561,22,190,174,"1,166,174,190",3,1,1,1009,Uganda,Uganda,Uganda,2,admin0,UGA,166,Sub-Saharan Africa,174,Eastern Sub-Saharan Africa,UGA,UGA,0,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,Uganda
983,561,22,189,174,"1,166,174,189",3,1,1,1010,United Republic of Tanzania,United Republic of Tanzania,United Republic of Tanzania,2,admin0,TZA,166,Sub-Saharan Africa,174,Eastern Sub-Saharan Africa,TZA,TZA,0,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,Tanzania
984,561,22,191,174,"1,166,174,191",3,1,1,1011,Zambia,Zambia,Zambia,2,admin0,ZMB,166,Sub-Saharan Africa,174,Eastern Sub-Saharan Africa,ZMB,ZMB,0,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,Zambia
985,561,22,193,192,"1,166,192,193",3,1,1,1013,Botswana,Botswana,Botswana,2,admin0,BWA,166,Sub-Saharan Africa,192,Southern Sub-Saharan Africa,BWA,BWA,0,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,Botswana
986,561,22,197,192,"1,166,192,197",3,1,1,1014,Eswatini,Eswatini,Eswatini,2,admin0,SWZ,166,Sub-Saharan Africa,192,Southern Sub-Saharan Africa,SWZ,SWZ,0,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,eSwatini
987,561,22,194,192,"1,166,192,194",3,1,1,1015,Lesotho,Lesotho,Lesotho,2,admin0,LSO,166,Sub-Saharan Africa,192,Southern Sub-Saharan Africa,LSO,LSO,0,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,Lesotho
988,561,22,195,192,"1,166,192,195",3,1,1,1016,Namibia,Namibia,Namibia,2,admin0,NAM,166,Sub-Saharan Africa,192,Southern Sub-Saharan Africa,NAM,NAM,0,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,Namibia
989,561,22,196,192,"1,166,192,196",3,1,0,1017,South Africa,South Africa,South Africa,2,admin0,ZAF,166,Sub-Saharan Africa,192,Southern Sub-Saharan Africa,ZAF,ZAF,0,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,South Africa
990,561,22,482,196,"1,166,192,196,482",4,1,1,1018,Eastern Cape,Eastern Cape,E Cape,3,admin1,"",166,Sub-Saharan Africa,192,Southern Sub-Saharan Africa,ZAF_482,ZA-EC,0,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,Eastern Cape
991,561,22,483,196,"1,166,192,196,483",4,1,1,1019,Free State,Free State,Free State,3,admin1,"",166,Sub-Saharan Africa,192,Southern Sub-Saharan Africa,ZAF_483,ZA-FS,0,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,Free State
992,561,22,484,196,"1,166,192,196,484",4,1,1,1020,Gauteng,Gauteng,Gauteng,3,admin1,"",166,Sub-Saharan Africa,192,Southern Sub-Saharan Africa,ZAF_484,ZA-GP,0,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,Gauteng
993,561,22,485,196,"1,166,192,196,485",4,1,1,1021,KwaZulu-Natal,KwaZulu-Natal,Kwazulu-Natal,3,admin1,"",166,Sub-Saharan Africa,192,Southern Sub-Saharan Africa,ZAF_485,ZA-KZN,0,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,KwaZulu-Natal
994,561,22,486,196,"1,166,192,196,486",4,1,1,1022,Limpopo,Limpopo,Limpopo,3,admin1,"",166,Sub-Saharan Africa,192,Southern Sub-Saharan Africa,ZAF_486,ZA-LP,0,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,Limpopo
995,561,22,487,196,"1,166,192,196,487",4,1,1,1023,Mpumalanga,Mpumalanga,Mpumalanga,3,admin1,"",166,Sub-Saharan Africa,192,Southern Sub-Saharan Africa,ZAF_487,ZA-MP,0,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,Mpumalanga
996,561,22,488,196,"1,166,192,196,488",4,1,1,1024,North-West,North-West,NW,3,admin1,"",166,Sub-Saharan Africa,192,Southern Sub-Saharan Africa,ZAF_488,ZA-NW,0,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,North West
997,561,22,489,196,"1,166,192,196,489",4,1,1,1025,Northern Cape,Northern Cape,N Cape,3,admin1,"",166,Sub-Saharan Africa,192,Southern Sub-Saharan Africa,ZAF_489,ZA-NC,0,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,Northern Cape
998,561,22,490,196,"1,166,192,196,490",4,1,1,1026,Western Cape,Western Cape,W Cape,3,admin1,"",166,Sub-Saharan Africa,192,Southern Sub-Saharan Africa,ZAF_490,ZA-WC,0,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,Western Cape
999,561,22,198,192,"1,166,192,198",3,1,1,1027,Zimbabwe,Zimbabwe,Zimbabwe,2,admin0,ZWE,166,Sub-Saharan Africa,192,Southern Sub-Saharan Africa,ZWE,ZWE,0,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,Zimbabwe
1000,561,22,200,199,"1,166,199,200",3,1,1,1029,Benin,Benin,Benin,2,admin0,BEN,166,Sub-Saharan Africa,199,Western Sub-Saharan Africa,BEN,BEN,0,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,Benin
1001,561,22,201,199,"1,166,199,201",3,1,1,1030,Burkina Faso,Burkina Faso,Burkina Faso,2,admin0,BFA,166,Sub-Saharan Africa,199,Western Sub-Saharan Africa,BFA,BFA,0,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,Burkina Faso
1002,561,22,203,199,"1,166,199,203",3,1,1,1031,Cabo Verde,Cabo Verde,Cabo Verde,2,admin0,CPV,166,Sub-Saharan Africa,199,Western Sub-Saharan Africa,CPV,CPV,0,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,Cape Verde
1003,561,22,202,199,"1,166,199,202",3,1,1,1032,Cameroon,Cameroon,Cameroon,2,admin0,CMR,166,Sub-Saharan Africa,199,Western Sub-Saharan Africa,CMR,CMR,0,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,Cameroon
1004,561,22,204,199,"1,166,199,204",3,1,1,1033,Chad,Chad,Chad,2,admin0,TCD,166,Sub-Saharan Africa,199,Western Sub-Saharan Africa,TCD,TCD,0,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,Chad
1005,561,22,205,199,"1,166,199,205",3,1,1,1034,Côte d'Ivoire,Côte d'Ivoire,Côte d'Ivoire,2,admin0,CIV,166,Sub-Saharan Africa,199,Western Sub-Saharan Africa,CIV,CIV,0,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,Côte d'Ivoire
1006,561,22,206,199,"1,166,199,206",3,1,1,1035,Gambia,Gambia,Gambia,2,admin0,GMB,166,Sub-Saharan Africa,199,Western Sub-Saharan Africa,GMB,GMB,0,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,The Gambia
1007,561,22,207,199,"1,166,199,207",3,1,1,1036,Ghana,Ghana,Ghana,2,admin0,GHA,166,Sub-Saharan Africa,199,Western Sub-Saharan Africa,GHA,GHA,0,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,Ghana
1008,561,22,208,199,"1,166,199,208",3,1,1,1037,Guinea,Guinea,Guinea,2,admin0,GIN,166,Sub-Saharan Africa,199,Western Sub-Saharan Africa,GIN,GIN,0,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,Guinea
1009,561,22,209,199,"1,166,199,209",3,1,1,1038,Guinea-Bissau,Guinea-Bissau,Guinea-Bissau,2,admin0,GNB,166,Sub-Saharan Africa,199,Western Sub-Saharan Africa,GNB,GNB,0,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,Guinea-Bissau
1010,561,22,210,199,"1,166,199,210",3,1,1,1039,Liberia,Liberia,Liberia,2,admin0,LBR,166,Sub-Saharan Africa,199,Western Sub-Saharan Africa,LBR,LBR,0,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,Liberia
1011,561,22,211,199,"1,166,199,211",3,1,1,1040,Mali,Mali,Mali,2,admin0,MLI,166,Sub-Saharan Africa,199,Western Sub-Saharan Africa,MLI,MLI,0,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,Mali
1012,561,22,212,199,"1,166,199,212",3,1,1,1041,Mauritania,Mauritania,Mauritania,2,admin0,MRT,166,Sub-Saharan Africa,199,Western Sub-Saharan Africa,MRT,MRT,0,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,Mauritania
1013,561,22,213,199,"1,166,199,213",3,1,1,1042,Niger,Niger,Niger,2,admin0,NER,166,Sub-Saharan Africa,199,Western Sub-Saharan Africa,NER,NER,0,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,Niger
1014,561,22,214,199,"1,166,199,214",3,1,0,1043,Nigeria,Nigeria,Nigeria,2,admin0,NGA,166,Sub-Saharan Africa,199,Western Sub-Saharan Africa,NGA,NGA,0,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,Nigeria
1015,561,22,25318,214,"1,166,199,214,25318",4,1,1,1044,Abia,Abia,Abia,3,admin1,"",166,Sub-Saharan Africa,199,Western Sub-Saharan Africa,NGA_25318,NG-AB,0,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,Abia
1016,561,22,25319,214,"1,166,199,214,25319",4,1,1,1045,Adamawa,Adamawa,Adamawa,3,admin1,"",166,Sub-Saharan Africa,199,Western Sub-Saharan Africa,NGA_25319,NG-AD,0,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,Adamawa
1017,561,22,25320,214,"1,166,199,214,25320",4,1,1,1046,Akwa Ibom,Akwa Ibom,Akwa Ibom,3,admin1,"",166,Sub-Saharan Africa,199,Western Sub-Saharan Africa,NGA_25320,NG-AK,0,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,Akwa Ibom
1018,561,22,25321,214,"1,166,199,214,25321",4,1,1,1047,Anambra,Anambra,Anambra,3,admin1,"",166,Sub-Saharan Africa,199,Western Sub-Saharan Africa,NGA_25321,NG-AN,0,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,Anambra
1019,561,22,25322,214,"1,166,199,214,25322",4,1,1,1048,Bauchi,Bauchi,Bauchi,3,admin1,"",166,Sub-Saharan Africa,199,Western Sub-Saharan Africa,NGA_25322,NG-BA,0,2019-10-22 14:05:01,,2019-10-22 14:05:01,2019-10-22 14:05:01,cathc19,INSERT,Bauchi
